Allocated 945815552, Freeing 754013935, ratio 0.797210
Allocated 945815552, Freeing 754013383, ratio 0.797210
Allocated 945815552, Freeing 754012680, ratio 0.797209
Allocated 945815552, Freeing 754012401, ratio 0.797209
Allocated 945823744, Freeing 754020593, ratio 0.797210
Allocated 945823744, Freeing 754018877, ratio 0.797209
Allocated 945823744, Freeing 754018532, ratio 0.797208
Allocated 945831936, Freeing 754026724, ratio 0.797210
Allocated 945831936, Freeing 754026597, ratio 0.797210
Allocated 945831936, Freeing 754024962, ratio 0.797208
Allocated 945836032, Freeing 754026438, ratio 0.797206
Allocated 945844224, Freeing 754034630, ratio 0.797208
Allocated 945844224, Freeing 754034280, ratio 0.797208
Allocated 945852416, Freeing 754042472, ratio 0.797209
Allocated 945856512, Freeing 754045829, ratio 0.797210
Allocated 945860608, Freeing 754045880, ratio 0.797206
Allocated 945860608, Freeing 754045325, ratio 0.797206
Allocated 945860608, Freeing 754044115, ratio 0.797204
Allocated 945860608, Freeing 754043736, ratio 0.797204
Allocated 945868800, Freeing 754051928, ratio 0.797206
Allocated 945872896, Freeing 754052614, ratio 0.797203
Allocated 945872896, Freeing 754052184, ratio 0.797202
Allocated 945881088, Freeing 754060376, ratio 0.797204
Allocated 945889280, Freeing 754068568, ratio 0.797206
Allocated 945893376, Freeing 754070372, ratio 0.797204
Allocated 945893376, Freeing 754069714, ratio 0.797204
Allocated 945893376, Freeing 754069589, ratio 0.797204
Allocated 945901568, Freeing 754077781, ratio 0.797205
Allocated 945901568, Freeing 754077001, ratio 0.797205
Allocated 945901568, Freeing 754076784, ratio 0.797204
Allocated 945901568, Freeing 754076708, ratio 0.797204
Allocated 945901568, Freeing 754075711, ratio 0.797203
Allocated 945905664, Freeing 754079022, ratio 0.797203
Allocated 945913856, Freeing 754087214, ratio 0.797205
Allocated 945913856, Freeing 754086730, ratio 0.797204
Allocated 945913856, Freeing 754086280, ratio 0.797204
Allocated 945913856, Freeing 754085454, ratio 0.797203
Allocated 945922048, Freeing 754093646, ratio 0.797205
Allocated 945922048, Freeing 754092739, ratio 0.797204
Allocated 945930240, Freeing 754100931, ratio 0.797206
Allocated 945930240, Freeing 754100018, ratio 0.797205
Allocated 945934336, Freeing 754103270, ratio 0.797205
Allocated 945942528, Freeing 754111462, ratio 0.797206
Allocated 945950720, Freeing 754119654, ratio 0.797208
Allocated 945958912, Freeing 754127846, ratio 0.797210
Allocated 945958912, Freeing 754127207, ratio 0.797209
Allocated 945967104, Freeing 754135399, ratio 0.797211
Allocated 945967104, Freeing 754134960, ratio 0.797211
Allocated 945967104, Freeing 754133868, ratio 0.797209
Allocated 945967104, Freeing 754133668, ratio 0.797209
Allocated 945967104, Freeing 754132743, ratio 0.797208
Allocated 945975296, Freeing 754140935, ratio 0.797210
Allocated 945975296, Freeing 754140230, ratio 0.797209
Allocated 945975296, Freeing 754139596, ratio 0.797209
Allocated 945979392, Freeing 754140692, ratio 0.797206
Allocated 945979392, Freeing 754139262, ratio 0.797205
Allocated 945979392, Freeing 754137705, ratio 0.797203
Allocated 945979392, Freeing 754137181, ratio 0.797203
Allocated 945983488, Freeing 754140447, ratio 0.797203
Allocated 945983488, Freeing 754140336, ratio 0.797202
Allocated 945991680, Freeing 754148528, ratio 0.797204
Allocated 945999872, Freeing 754156720, ratio 0.797206
Allocated 946003968, Freeing 754156795, ratio 0.797203
Allocated 946003968, Freeing 754156264, ratio 0.797202
Allocated 946012160, Freeing 754164456, ratio 0.797204
Allocated 946016256, Freeing 754165861, ratio 0.797202
Allocated 946016256, Freeing 754165677, ratio 0.797202
Allocated 946016256, Freeing 754164874, ratio 0.797201
Allocated 946016256, Freeing 754164677, ratio 0.797201
Allocated 946016256, Freeing 754164587, ratio 0.797200
Allocated 946016256, Freeing 754163320, ratio 0.797199
Allocated 946016256, Freeing 754162703, ratio 0.797198
Allocated 946020352, Freeing 754163431, ratio 0.797196
Allocated 946024448, Freeing 754163684, ratio 0.797193
Allocated 946032640, Freeing 754171876, ratio 0.797194
Allocated 946032640, Freeing 754171858, ratio 0.797194
Allocated 946036736, Freeing 754173108, ratio 0.797192
Allocated 946036736, Freeing 754172708, ratio 0.797192
Allocated 946036736, Freeing 754171923, ratio 0.797191
Allocated 946040832, Freeing 754175514, ratio 0.797191
Allocated 946040832, Freeing 754174681, ratio 0.797190
Allocated 946040832, Freeing 754174493, ratio 0.797190
Allocated 946040832, Freeing 754173186, ratio 0.797189
Allocated 946044928, Freeing 754173771, ratio 0.797186
Allocated 946044928, Freeing 754172978, ratio 0.797185
Allocated 946049024, Freeing 754174182, ratio 0.797183
Allocated 946057216, Freeing 754182374, ratio 0.797185
Allocated 946057216, Freeing 754181488, ratio 0.797184
Allocated 946057216, Freeing 754181182, ratio 0.797183
Allocated 946057216, Freeing 754180959, ratio 0.797183
Allocated 946061312, Freeing 754181801, ratio 0.797181
Allocated 946069504, Freeing 754189993, ratio 0.797182
Allocated 946069504, Freeing 754189456, ratio 0.797182
Allocated 946073600, Freeing 754192701, ratio 0.797182
Allocated 946073600, Freeing 754192584, ratio 0.797182
Allocated 946077696, Freeing 754193058, ratio 0.797179
Allocated 946085888, Freeing 754201250, ratio 0.797181
Allocated 946085888, Freeing 754199328, ratio 0.797178
Allocated 946094080, Freeing 754207520, ratio 0.797180
Allocated 946098176, Freeing 754207990, ratio 0.797177
Allocated 946098176, Freeing 754207414, ratio 0.797177
Allocated 946102272, Freeing 754207430, ratio 0.797173
Allocated 946102272, Freeing 754206642, ratio 0.797172
Allocated 946102272, Freeing 754206541, ratio 0.797172
Allocated 946102272, Freeing 754205961, ratio 0.797172
Allocated 946110464, Freeing 754214153, ratio 0.797173
Allocated 946110464, Freeing 754213316, ratio 0.797173
Allocated 946118656, Freeing 754221508, ratio 0.797174
Allocated 946126848, Freeing 754229700, ratio 0.797176
Allocated 946130944, Freeing 754231107, ratio 0.797174
Allocated 946135040, Freeing 754235203, ratio 0.797175
Allocated 946139136, Freeing 754236496, ratio 0.797173
Allocated 946143232, Freeing 754239633, ratio 0.797173
Allocated 946143232, Freeing 754238743, ratio 0.797172
Allocated 946147328, Freeing 754240434, ratio 0.797170
Allocated 946155520, Freeing 754248626, ratio 0.797172
Allocated 946155520, Freeing 754248470, ratio 0.797172
Allocated 946155520, Freeing 754248339, ratio 0.797172
Allocated 946163712, Freeing 754256531, ratio 0.797173
Allocated 946163712, Freeing 754256116, ratio 0.797173
Allocated 946171904, Freeing 754264308, ratio 0.797175
Allocated 946171904, Freeing 754264106, ratio 0.797174
Allocated 946176000, Freeing 754264362, ratio 0.797171
Allocated 946176000, Freeing 754263528, ratio 0.797170
Allocated 946180096, Freeing 754267624, ratio 0.797171
Allocated 946188288, Freeing 754275816, ratio 0.797173
Allocated 946196480, Freeing 754284008, ratio 0.797175
Allocated 946200576, Freeing 754284412, ratio 0.797172
Allocated 946200576, Freeing 754284298, ratio 0.797172
Allocated 946200576, Freeing 754283397, ratio 0.797171
Allocated 946200576, Freeing 754282953, ratio 0.797170
Allocated 946204672, Freeing 754284290, ratio 0.797168
Allocated 946212864, Freeing 754292482, ratio 0.797170
Allocated 946221056, Freeing 754300674, ratio 0.797172
Allocated 946229248, Freeing 754308866, ratio 0.797173
Allocated 946229248, Freeing 754308802, ratio 0.797173
Allocated 946229248, Freeing 754307052, ratio 0.797172
Allocated 946229248, Freeing 754307031, ratio 0.797172
Allocated 946237440, Freeing 754315223, ratio 0.797173
Allocated 946237440, Freeing 754315210, ratio 0.797173
Allocated 946237440, Freeing 754314876, ratio 0.797173
Allocated 946237440, Freeing 754314429, ratio 0.797172
Allocated 946241536, Freeing 754316127, ratio 0.797171
Allocated 946249728, Freeing 754324319, ratio 0.797173
Allocated 946249728, Freeing 754324266, ratio 0.797173
Allocated 946253824, Freeing 754325059, ratio 0.797170
Allocated 946257920, Freeing 754328301, ratio 0.797170
Allocated 946266112, Freeing 754336493, ratio 0.797172
Allocated 946266112, Freeing 754336185, ratio 0.797171
Allocated 946266112, Freeing 754335724, ratio 0.797171
Allocated 946266112, Freeing 754335606, ratio 0.797171
Allocated 946266112, Freeing 754334725, ratio 0.797170
Allocated 946266112, Freeing 754333751, ratio 0.797169
Allocated 946266112, Freeing 754332739, ratio 0.797168
Allocated 946270208, Freeing 754336163, ratio 0.797168
Allocated 946278400, Freeing 754344251, ratio 0.797169
Allocated 946278400, Freeing 754343793, ratio 0.797169
Allocated 946278400, Freeing 754343778, ratio 0.797169
Allocated 946286592, Freeing 754351970, ratio 0.797171
Allocated 946286592, Freeing 754351676, ratio 0.797170
Allocated 946294784, Freeing 754359868, ratio 0.797172
Allocated 946294784, Freeing 754359806, ratio 0.797172
Allocated 946302976, Freeing 754367998, ratio 0.797174
Allocated 946302976, Freeing 754367980, ratio 0.797174
Allocated 946311168, Freeing 754376172, ratio 0.797176
Allocated 946311168, Freeing 754375465, ratio 0.797175
The array is full and now changing
Emptying the array....
Allocated 988712960, Freeing 789824720, ratio 0.798841
Allocated 988712960, Freeing 789825561, ratio 0.798842
Allocated 988712960, Freeing 789827721, ratio 0.798844
Allocated 988712960, Freeing 789830277, ratio 0.798847
Allocated 988712960, Freeing 789830342, ratio 0.798847
Allocated 988708864, Freeing 789826246, ratio 0.798846
Allocated 988708864, Freeing 789826307, ratio 0.798846
Allocated 988708864, Freeing 789826307, ratio 0.798846
Allocated 988708864, Freeing 789827332, ratio 0.798847
Allocated 988708864, Freeing 789828730, ratio 0.798849
Allocated 988708864, Freeing 789829305, ratio 0.798849
Allocated 988708864, Freeing 789829305, ratio 0.798849
Allocated 988704768, Freeing 789825209, ratio 0.798848
Allocated 988704768, Freeing 789825209, ratio 0.798848
Allocated 988704768, Freeing 789827441, ratio 0.798851
Allocated 988704768, Freeing 789828228, ratio 0.798851
Allocated 988704768, Freeing 789828894, ratio 0.798852
Allocated 988704768, Freeing 789829026, ratio 0.798852
Allocated 988704768, Freeing 789829266, ratio 0.798852
Allocated 988704768, Freeing 789829419, ratio 0.798853
Allocated 988704768, Freeing 789830316, ratio 0.798854
Allocated 988704768, Freeing 789830467, ratio 0.798854
Allocated 988704768, Freeing 789830467, ratio 0.798854
Allocated 988704768, Freeing 789830467, ratio 0.798854
Allocated 988704768, Freeing 789831818, ratio 0.798855
Allocated 988704768, Freeing 789832578, ratio 0.798856
Allocated 988704768, Freeing 789833394, ratio 0.798857
Allocated 988704768, Freeing 789833671, ratio 0.798857
Allocated 988704768, Freeing 789836691, ratio 0.798860
Allocated 988704768, Freeing 789837831, ratio 0.798861
Allocated 988700672, Freeing 789833735, ratio 0.798860
Allocated 988700672, Freeing 789833735, ratio 0.798860
Allocated 988700672, Freeing 789834058, ratio 0.798861
Allocated 988700672, Freeing 789834058, ratio 0.798861
Allocated 988700672, Freeing 789834434, ratio 0.798861
Allocated 988700672, Freeing 789835227, ratio 0.798862
Allocated 988700672, Freeing 789835227, ratio 0.798862
Allocated 988700672, Freeing 789836984, ratio 0.798864
Allocated 988700672, Freeing 789837421, ratio 0.798864
Allocated 988700672, Freeing 789837742, ratio 0.798864
Allocated 988700672, Freeing 789839699, ratio 0.798866
Allocated 988700672, Freeing 789840109, ratio 0.798867
Allocated 988700672, Freeing 789840109, ratio 0.798867
Allocated 988700672, Freeing 789840109, ratio 0.798867
Allocated 988700672, Freeing 789842077, ratio 0.798869
Allocated 988700672, Freeing 789844730, ratio 0.798871
Allocated 988700672, Freeing 789844730, ratio 0.798871
Allocated 988700672, Freeing 789845425, ratio 0.798872
Allocated 988700672, Freeing 789846266, ratio 0.798873
Allocated 988700672, Freeing 789846266, ratio 0.798873
Allocated 988700672, Freeing 789846342, ratio 0.798873
Allocated 988700672, Freeing 789846342, ratio 0.798873
Allocated 988700672, Freeing 789848937, ratio 0.798876
Allocated 988700672, Freeing 789848937, ratio 0.798876
Allocated 988700672, Freeing 789849383, ratio 0.798876
Allocated 988696576, Freeing 789845287, ratio 0.798875
Allocated 988696576, Freeing 789845822, ratio 0.798876
Allocated 988696576, Freeing 789846148, ratio 0.798876
Allocated 988696576, Freeing 789846549, ratio 0.798877
Allocated 988696576, Freeing 789846772, ratio 0.798877
Allocated 988692480, Freeing 789842676, ratio 0.798876
Allocated 988692480, Freeing 789842676, ratio 0.798876
Allocated 988692480, Freeing 789842838, ratio 0.798876
Allocated 988692480, Freeing 789843130, ratio 0.798876
Allocated 988692480, Freeing 789844419, ratio 0.798878
Allocated 988692480, Freeing 789844438, ratio 0.798878
Allocated 988692480, Freeing 789846896, ratio 0.798880
Allocated 988692480, Freeing 789847887, ratio 0.798881
Allocated 988692480, Freeing 789848284, ratio 0.798882
Allocated 988688384, Freeing 789844188, ratio 0.798881
Allocated 988688384, Freeing 789844833, ratio 0.798881
Allocated 988688384, Freeing 789845367, ratio 0.798882
Allocated 988688384, Freeing 789846660, ratio 0.798883
Allocated 988688384, Freeing 789847280, ratio 0.798884
Allocated 988688384, Freeing 789847338, ratio 0.798884
Allocated 988688384, Freeing 789847338, ratio 0.798884
Allocated 988688384, Freeing 789847480, ratio 0.798884
Allocated 988688384, Freeing 789847480, ratio 0.798884
Allocated 988684288, Freeing 789843384, ratio 0.798883
Allocated 988684288, Freeing 789843772, ratio 0.798884
Allocated 988684288, Freeing 789843772, ratio 0.798884
Allocated 988684288, Freeing 789843828, ratio 0.798884
Allocated 988684288, Freeing 789844512, ratio 0.798884
Allocated 988684288, Freeing 789844614, ratio 0.798885
Allocated 988684288, Freeing 789845312, ratio 0.798885
Allocated 988684288, Freeing 789845312, ratio 0.798885
Allocated 988684288, Freeing 789846089, ratio 0.798886
Allocated 988684288, Freeing 789847338, ratio 0.798887
Allocated 988684288, Freeing 789849359, ratio 0.798889
Allocated 988684288, Freeing 789850220, ratio 0.798890
Allocated 988684288, Freeing 789851744, ratio 0.798892
Allocated 988684288, Freeing 789851744, ratio 0.798892
Allocated 988684288, Freeing 789852635, ratio 0.798893
Allocated 988684288, Freeing 789853590, ratio 0.798894
Allocated 988684288, Freeing 789854528, ratio 0.798895
Allocated 988684288, Freeing 789855165, ratio 0.798895
Allocated 988684288, Freeing 789855165, ratio 0.798895
Allocated 988684288, Freeing 789855165, ratio 0.798895
Allocated 988684288, Freeing 789855165, ratio 0.798895
Allocated 988684288, Freeing 789855999, ratio 0.798896
Allocated 988684288, Freeing 789857022, ratio 0.798897
Allocated 988680192, Freeing 789852926, ratio 0.798896
Allocated 988680192, Freeing 789852926, ratio 0.798896
Allocated 988680192, Freeing 789852926, ratio 0.798896
Allocated 988680192, Freeing 789852926, ratio 0.798896
Allocated 988680192, Freeing 789852926, ratio 0.798896
Allocated 988680192, Freeing 789853695, ratio 0.798897
Allocated 988676096, Freeing 789849599, ratio 0.798896
Allocated 988676096, Freeing 789849599, ratio 0.798896
Allocated 988676096, Freeing 789849599, ratio 0.798896
Allocated 988676096, Freeing 789852343, ratio 0.798899
Allocated 988672000, Freeing 789848247, ratio 0.798898
Allocated 988672000, Freeing 789849684, ratio 0.798900
Allocated 988672000, Freeing 789850171, ratio 0.798900
Allocated 988672000, Freeing 789850490, ratio 0.798900
Allocated 988672000, Freeing 789850662, ratio 0.798901
Allocated 988672000, Freeing 789850662, ratio 0.798901
Allocated 988672000, Freeing 789850662, ratio 0.798901
Allocated 988672000, Freeing 789850978, ratio 0.798901
Allocated 988672000, Freeing 789851940, ratio 0.798902
Allocated 988672000, Freeing 789851940, ratio 0.798902
Allocated 988672000, Freeing 789852926, ratio 0.798903
Allocated 988672000, Freeing 789855545, ratio 0.798906
Allocated 988672000, Freeing 789855545, ratio 0.798906
Allocated 988672000, Freeing 789855987, ratio 0.798906
Allocated 988672000, Freeing 789856075, ratio 0.798906
Allocated 988672000, Freeing 789856692, ratio 0.798907
Allocated 988672000, Freeing 789857317, ratio 0.798907
Allocated 988672000, Freeing 789859557, ratio 0.798910
Allocated 988667904, Freeing 789855461, ratio 0.798909
Allocated 988667904, Freeing 789857207, ratio 0.798911
Allocated 988667904, Freeing 789857207, ratio 0.798911
Allocated 988667904, Freeing 789858390, ratio 0.798912
Allocated 988667904, Freeing 789861220, ratio 0.798915
Allocated 988667904, Freeing 789861312, ratio 0.798915
Allocated 988667904, Freeing 789862103, ratio 0.798915
Allocated 988667904, Freeing 789862103, ratio 0.798915
Allocated 988667904, Freeing 789862825, ratio 0.798916
Allocated 988667904, Freeing 789862956, ratio 0.798916
Allocated 988667904, Freeing 789863629, ratio 0.798917
Allocated 988667904, Freeing 789863629, ratio 0.798917
Allocated 988667904, Freeing 789864873, ratio 0.798918
Allocated 988667904, Freeing 789864873, ratio 0.798918
Allocated 988663808, Freeing 789860777, ratio 0.798917
Allocated 988663808, Freeing 789861310, ratio 0.798918
Allocated 988659712, Freeing 789857214, ratio 0.798917
Allocated 988659712, Freeing 789857214, ratio 0.798917
Allocated 988655616, Freeing 789853118, ratio 0.798916
Allocated 988655616, Freeing 789853197, ratio 0.798916
Allocated 988655616, Freeing 789854370, ratio 0.798918
Allocated 988655616, Freeing 789855729, ratio 0.798919
Allocated 988655616, Freeing 789856065, ratio 0.798919
Allocated 988651520, Freeing 789851969, ratio 0.798918
Allocated 988651520, Freeing 789854295, ratio 0.798921
Allocated 988647424, Freeing 789850199, ratio 0.798920
Allocated 988643328, Freeing 789846103, ratio 0.798919
Allocated 988643328, Freeing 789846362, ratio 0.798919
Allocated 988643328, Freeing 789846469, ratio 0.798920
Allocated 988643328, Freeing 789846904, ratio 0.798920
Allocated 988639232, Freeing 789842808, ratio 0.798919
Allocated 988639232, Freeing 789843043, ratio 0.798919
Allocated 988639232, Freeing 789843130, ratio 0.798919
Allocated 988639232, Freeing 789843795, ratio 0.798920
Allocated 988639232, Freeing 789843795, ratio 0.798920
Allocated 988639232, Freeing 789844665, ratio 0.798921
Allocated 988639232, Freeing 789845695, ratio 0.798922
Allocated 988639232, Freeing 789845803, ratio 0.798922
Allocated 988639232, Freeing 789848482, ratio 0.798925
Allocated 988639232, Freeing 789849066, ratio 0.798925
Allocated 988639232, Freeing 789851510, ratio 0.798928
Allocated 988639232, Freeing 789851728, ratio 0.798928
Allocated 988639232, Freeing 789851797, ratio 0.798928
Allocated 988639232, Freeing 789852799, ratio 0.798929
Allocated 988635136, Freeing 789848703, ratio 0.798928
Allocated 988635136, Freeing 789850350, ratio 0.798930
Allocated 988631040, Freeing 789846254, ratio 0.798929
Allocated 988631040, Freeing 789849167, ratio 0.798932
Allocated 988626944, Freeing 789845071, ratio 0.798931
Allocated 988626944, Freeing 789846801, ratio 0.798933
Allocated 988626944, Freeing 789846965, ratio 0.798933
Allocated 988626944, Freeing 789849881, ratio 0.798936
Allocated 988626944, Freeing 789850428, ratio 0.798937
Allocated 988626944, Freeing 789850467, ratio 0.798937
Allocated 988626944, Freeing 789851336, ratio 0.798938
Allocated 988622848, Freeing 789847240, ratio 0.798937
Allocated 988622848, Freeing 789849193, ratio 0.798939
Allocated 988622848, Freeing 789849193, ratio 0.798939
Allocated 988622848, Freeing 789849570, ratio 0.798939
Allocated 988622848, Freeing 789849570, ratio 0.798939
Allocated 988622848, Freeing 789849600, ratio 0.798939
Allocated 988622848, Freeing 789849600, ratio 0.798939
Allocated 988622848, Freeing 789850184, ratio 0.798940
Allocated 988618752, Freeing 789846088, ratio 0.798939
Allocated 988618752, Freeing 789846088, ratio 0.798939
Allocated 988614656, Freeing 789841992, ratio 0.798938
Allocated 988610560, Freeing 789837896, ratio 0.798937
Allocated 988610560, Freeing 789837896, ratio 0.798937
Allocated 988610560, Freeing 789838868, ratio 0.798938
Allocated 988610560, Freeing 789841188, ratio 0.798941
Allocated 988610560, Freeing 789842549, ratio 0.798942
Allocated 988610560, Freeing 789842855, ratio 0.798942
Allocated 988610560, Freeing 789843879, ratio 0.798943
Allocated 988610560, Freeing 789843915, ratio 0.798943
Allocated 988610560, Freeing 789844561, ratio 0.798944
Allocated 988610560, Freeing 789845072, ratio 0.798945
Allocated 988610560, Freeing 789847774, ratio 0.798947
Allocated 988610560, Freeing 789847774, ratio 0.798947
Allocated 988610560, Freeing 789849809, ratio 0.798949
Allocated 988610560, Freeing 789849809, ratio 0.798949
Allocated 988606464, Freeing 789845713, ratio 0.798949
Allocated 988602368, Freeing 789841617, ratio 0.798948
Allocated 988602368, Freeing 789841972, ratio 0.798948
Allocated 988602368, Freeing 789841868, ratio 0.798948
Allocated 988602368, Freeing 789842156, ratio 0.798948
Allocated 988602368, Freeing 789842345, ratio 0.798948
Allocated 988602368, Freeing 789843042, ratio 0.798949
Allocated 988602368, Freeing 789843042, ratio 0.798949
Allocated 988598272, Freeing 789838946, ratio 0.798948
Allocated 988598272, Freeing 789838964, ratio 0.798948
Allocated 988598272, Freeing 789839710, ratio 0.798949
Allocated 988598272, Freeing 789839872, ratio 0.798949
Allocated 988598272, Freeing 789840170, ratio 0.798950
Allocated 988598272, Freeing 789840170, ratio 0.798950
Allocated 988598272, Freeing 789840983, ratio 0.798950
Allocated 988598272, Freeing 789841052, ratio 0.798950
Allocated 988598272, Freeing 789841235, ratio 0.798951
Allocated 988598272, Freeing 789841324, ratio 0.798951
Allocated 988598272, Freeing 789841324, ratio 0.798951
Allocated 988598272, Freeing 789841324, ratio 0.798951
Allocated 988598272, Freeing 789842862, ratio 0.798952
Allocated 988598272, Freeing 789842862, ratio 0.798952
Allocated 988598272, Freeing 789843751, ratio 0.798953
Allocated 988598272, Freeing 789844081, ratio 0.798954
Allocated 988598272, Freeing 789847098, ratio 0.798957
Allocated 988598272, Freeing 789847173, ratio 0.798957
Allocated 988598272, Freeing 789847173, ratio 0.798957
Allocated 988598272, Freeing 789847713, ratio 0.798957
Allocated 988598272, Freeing 789849549, ratio 0.798959
Allocated 988598272, Freeing 789850010, ratio 0.798960
Allocated 988594176, Freeing 789845914, ratio 0.798959
Allocated 988594176, Freeing 789847961, ratio 0.798961
Allocated 988594176, Freeing 789847961, ratio 0.798961
Allocated 988590080, Freeing 789843865, ratio 0.798960
Allocated 988590080, Freeing 789844704, ratio 0.798961
Allocated 988590080, Freeing 789844704, ratio 0.798961
Allocated 988590080, Freeing 789846498, ratio 0.798963
Allocated 988590080, Freeing 789847476, ratio 0.798964
Allocated 988590080, Freeing 789847688, ratio 0.798964
Allocated 988590080, Freeing 789848258, ratio 0.798964
Allocated 988590080, Freeing 789849246, ratio 0.798965
Allocated 988590080, Freeing 789849246, ratio 0.798965
Allocated 988590080, Freeing 789849246, ratio 0.798965
Allocated 988590080, Freeing 789850216, ratio 0.798966
Allocated 988585984, Freeing 789846120, ratio 0.798966
Allocated 988585984, Freeing 789846120, ratio 0.798966
Allocated 988585984, Freeing 789846466, ratio 0.798966
Allocated 988585984, Freeing 789847002, ratio 0.798966
Allocated 988585984, Freeing 789847430, ratio 0.798967
Allocated 988585984, Freeing 789847570, ratio 0.798967
Allocated 988585984, Freeing 789847929, ratio 0.798967
Allocated 988585984, Freeing 789848723, ratio 0.798968
Allocated 988585984, Freeing 789849860, ratio 0.798969
Allocated 988585984, Freeing 789849860, ratio 0.798969
Allocated 988585984, Freeing 789849860, ratio 0.798969
Allocated 988585984, Freeing 789850071, ratio 0.798970
Allocated 988585984, Freeing 789850071, ratio 0.798970
Allocated 988585984, Freeing 789850652, ratio 0.798970
Allocated 988585984, Freeing 789850652, ratio 0.798970
Allocated 988581888, Freeing 789846556, ratio 0.798969
Allocated 988581888, Freeing 789847309, ratio 0.798970
Allocated 988581888, Freeing 789847993, ratio 0.798971
Allocated 988581888, Freeing 789848240, ratio 0.798971
Allocated 988577792, Freeing 789844144, ratio 0.798970
Allocated 988577792, Freeing 789845227, ratio 0.798971
Allocated 988577792, Freeing 789845928, ratio 0.798972
Allocated 988573696, Freeing 789841832, ratio 0.798971
Allocated 988569600, Freeing 789837736, ratio 0.798970
Allocated 988569600, Freeing 789837749, ratio 0.798970
Allocated 988569600, Freeing 789837779, ratio 0.798970
Allocated 988569600, Freeing 789838038, ratio 0.798971
Allocated 988569600, Freeing 789838949, ratio 0.798972
Allocated 988569600, Freeing 789838949, ratio 0.798972
Allocated 988569600, Freeing 789838949, ratio 0.798972
Allocated 988569600, Freeing 789841757, ratio 0.798974
Allocated 988565504, Freeing 789837661, ratio 0.798974
Allocated 988565504, Freeing 789838062, ratio 0.798974
Allocated 988565504, Freeing 789839678, ratio 0.798976
Allocated 988565504, Freeing 789839678, ratio 0.798976
Allocated 988565504, Freeing 789839957, ratio 0.798976
Allocated 988565504, Freeing 789839957, ratio 0.798976
Allocated 988565504, Freeing 789839957, ratio 0.798976
Allocated 988565504, Freeing 789840924, ratio 0.798977
Allocated 988565504, Freeing 789840924, ratio 0.798977
Allocated 988565504, Freeing 789841007, ratio 0.798977
Allocated 988565504, Freeing 789841007, ratio 0.798977
Allocated 988565504, Freeing 789841653, ratio 0.798978
Allocated 988565504, Freeing 789842329, ratio 0.798978
Allocated 988565504, Freeing 789842458, ratio 0.798978
Allocated 988565504, Freeing 789842458, ratio 0.798978
Allocated 988565504, Freeing 789843440, ratio 0.798979
Allocated 988561408, Freeing 789839344, ratio 0.798979
Allocated 988561408, Freeing 789839344, ratio 0.798979
Allocated 988561408, Freeing 789839789, ratio 0.798979
Allocated 988561408, Freeing 789842227, ratio 0.798981
Allocated 988561408, Freeing 789842305, ratio 0.798982
Allocated 988557312, Freeing 789838209, ratio 0.798981
Allocated 988557312, Freeing 789840990, ratio 0.798984
Allocated 988557312, Freeing 789841820, ratio 0.798984
Allocated 988557312, Freeing 789842999, ratio 0.798986
Allocated 988557312, Freeing 789843851, ratio 0.798986
Allocated 988557312, Freeing 789846218, ratio 0.798989
Allocated 988557312, Freeing 789847021, ratio 0.798990
Allocated 988557312, Freeing 789847021, ratio 0.798990
Allocated 988557312, Freeing 789847154, ratio 0.798990
Allocated 988557312, Freeing 789847154, ratio 0.798990
Allocated 988557312, Freeing 789847783, ratio 0.798990
Allocated 988557312, Freeing 789847939, ratio 0.798991
Allocated 988557312, Freeing 789848134, ratio 0.798991
Allocated 988557312, Freeing 789849109, ratio 0.798992
Allocated 988557312, Freeing 789849352, ratio 0.798992
Allocated 988553216, Freeing 789845256, ratio 0.798991
Allocated 988553216, Freeing 789845256, ratio 0.798991
Allocated 988553216, Freeing 789846087, ratio 0.798992
Allocated 988553216, Freeing 789847896, ratio 0.798994
Allocated 988553216, Freeing 789847896, ratio 0.798994
Allocated 988553216, Freeing 789848264, ratio 0.798994
Allocated 988553216, Freeing 789848834, ratio 0.798995
Allocated 988553216, Freeing 789848834, ratio 0.798995
Allocated 988553216, Freeing 789850378, ratio 0.798996
Allocated 988553216, Freeing 789852250, ratio 0.798998
Allocated 988553216, Freeing 789852250, ratio 0.798998
Allocated 988553216, Freeing 789852496, ratio 0.798998
Allocated 988553216, Freeing 789853286, ratio 0.798999
Allocated 988553216, Freeing 789853813, ratio 0.799000
Allocated 988553216, Freeing 789854699, ratio 0.799001
Allocated 988553216, Freeing 789854699, ratio 0.799001
Allocated 988553216, Freeing 789856211, ratio 0.799002
Allocated 988553216, Freeing 789856593, ratio 0.799003
Allocated 988553216, Freeing 789858077, ratio 0.799004
Allocated 988553216, Freeing 789860215, ratio 0.799006
Allocated 988553216, Freeing 789860866, ratio 0.799007
Allocated 988553216, Freeing 789860866, ratio 0.799007
Allocated 988553216, Freeing 789860890, ratio 0.799007
Allocated 988553216, Freeing 789860890, ratio 0.799007
Allocated 988553216, Freeing 789860890, ratio 0.799007
Allocated 988553216, Freeing 789860890, ratio 0.799007
Allocated 988553216, Freeing 789861147, ratio 0.799007
Allocated 988553216, Freeing 789861147, ratio 0.799007
Allocated 988553216, Freeing 789862052, ratio 0.799008
Allocated 988553216, Freeing 789864708, ratio 0.799011
Allocated 988553216, Freeing 789865108, ratio 0.799011
